personality,University name,Z-core,Degree Name,District,O/L Maths ,O/L Science,O/L  English ,A/L Combine Maths,A/L Bio,A/L Physics ,A/L Chemistry,Public/Private
,Ruhuna,1.384,Biological Science,Hambantota,A,A,A,,A,C,B,Public
,Ruhuna,1.385,Biological Science,Hambantota,A,A,A,,A,C,C,Public
,Ruhuna,1.386,Biological Science,Hambantota,A,A,A,,A,C,C,Public
,Ruhuna,1.428,Biological Science,Colombo,A,,A,-,A,C,C,Public
,Ruhuna,1.438,Biological Science,Colombo,A,A,A,,A,C,C,Public
,Ruhuna,1.434,Biological Science,Colombo,B,A,A,,B,C,C,Public
,Ruhuna,1.435,Biological Science,Colombo,B,A,A,,B,C,C,Public
,Ruhuna,1.394,Biological Science,Colombo,A,A,A,,B,C,C,Public
,Ruhuna,1.394,Biological Science,Colombo,A,A,A,,B,C,C,Public
,Ruhuna,1.394,Biological Science,Colombo,A,A,A,,B,C,C,Public
,Ruhuna,1.424,Biological Science,Colombo,A,A,A,,B,C,C,Public
,Ruhuna,1.432,Biological Science,Colombo,A,A,A,,B,C,C,Public
,Ruhuna,1.367,Biological Science,Galle,A,A,C,,A,C,C,Public
,Ruhuna,1.368,Biological Science,Galle,A,A,C,,A,C,C,Public
,Ruhuna,1.369,Biological Science,Galle,A,A,C,,A,C,C,Public
,Ruhuna,1.378,Biological Science,Galle,A,A,B,,A,C,C,Public
,Ruhuna,1.372,Biological Science,Galle,B,A,B,,A,C,C,Public
,Ruhuna,1.376,Biological Science,Galle,B,A,B,,A,C,C,Public
,Ruhuna,1.371,Biological Science,Matara,B,A,B,,A,C,C,Public
,Ruhuna,1.379,Biological Science,Matara,B,A,B,,A,C,C,Public
,Ruhuna,1.378,Biological Science,Matara,B,A,B,,A,C,C,Public
,Ruhuna,1.379,Biological Science,Matara,B,A,B,,A,B,C,Public
,Ruhuna,1.389,Biological Science,Matara,A,A,B,,A,B,C,Public
,Ruhuna,1.381,Biological Science,Matara,A,A,A,,A,B,C,Public
,Ruhuna,1.384,Biological Science,Matara,A,A,A,,A,B,C,Public
,Ruhuna,1.369,Biological Science,Gampaha,A,A,A,,A,B,C,Public
,Ruhuna,1.371,Biological Science,Gampaha,A,A,A,,A,B,C,Public
,Ruhuna,1.372,Biological Science,Gampaha,A,A,A,,A,B,C,Public
,Ruhuna,1.376,Biological Science,Gampaha,A,A,A,,A,B,C,Public
,Ruhuna,1.379,Biological Science,Gampaha,A,A,A,,B,B,C,Public
,Ruhuna,1.378,Biological Science,Gampaha,A,A,A,,B,B,C,Public
,Ruhuna,1.374,Biological Science,Gampaha,A,A,A,,B,B,C,Public
,Ruhuna,1.374,Biological Science,Gampaha,A,A,A,,B,B,C,Public
,Ruhuna,1.371,Biological Science,Gampaha,A,A,A,,B,B,C,Public
,Ruhuna,1.372,Biological Science,Hambantota,A,A,A,,B,B,C,Public
,Ruhuna,1.373,Biological Science,Hambantota,A,A,B,,B,B,C,Public
,Ruhuna,1.374,Biological Science,Hambantota,A,A,B,,B,B,C,Public
,Ruhuna,1.379,Biological Science,Hambantota,A,A,B,,B,B,C,Public
,Ruhuna,1.375,Biological Science,Hambantota,A,A,B,,B,B,C,Public
,Ruhuna,1.376,Biological Science,Hambantota,A,A,B,,B,B,C,Public
,Ruhuna,1.381,Biological Science,Rathnapura,A,A,B,,B,B,C,Public
,Ruhuna,1.382,Biological Science,Rathnapura,A,A,B,,B,C,B,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,B,,B,C,B,Public
,Ruhuna,1.394,Biological Science,Rathnapura,A,A,B,,B,C,B,Public
,Ruhuna,1.395,Biological Science,Rathnapura,A,A,A,,B,C,B,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,A,,B,C,C,Public
,Ruhuna,1.397,Biological Science,Rathnapura,A,A,A,,A,C,B,Public
,Ruhuna,1.398,Biological Science,Rathnapura,A,A,A,,A,C,B,Public
,Ruhuna,1.399,Biological Science,Rathnapura,A,A,A,,A,B,B,Public
,Ruhuna,1.423,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.456,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.412,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.413,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.414,Biological Science,Rathnapura,A,A,B,,B,B,C,Public
,Ruhuna,1.415,Biological Science,Rathnapura,A,A,B,,B,B,C,Public
,Ruhuna,1.394,Biological Science,Monaragala,A,A,B,,B,B,C,Public
,Ruhuna,1.383,Biological Science,Monaragala,B,A,B,,B,B,C,Public
,Ruhuna,1.384,Biological Science,Monaragala,B,A,B,,B,B,C,Public
,Ruhuna,1.385,Biological Science,Monaragala,A,A,B,,B,B,C,Public
,Ruhuna,1.386,Biological Science,Monaragala,B,A,B,,B,B,C,Public
,Ruhuna,1.126,Biological Science,Colombo,B,A,B,,B,B,C,Public
,Ruhuna,1.127,Biological Science,Colombo,B,A,B,,B,B,C,Public
,Ruhuna,1.128,Biological Science,Colombo,B,A,B,,B,B,C,Public
,Ruhuna,1.129,Biological Science,Colombo,A,A,C,,A,B,C,Public
,Ruhuna,1.369,Biological Science,Galle,A,A,C,,A,B,C,Public
,Ruhuna,1.378,Biological Science,Galle,A,A,C,,A,C,C,Public
,Ruhuna,1.372,Biological Science,Galle,A,A,C,,A,C,C,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,C,,A,C,C,Public
,Ruhuna,1.394,Biological Science,Rathnapura,B,A,C,,A,B,C,Public
,Ruhuna,1.395,Biological Science,Rathnapura,B,A,C,,A,B,C,Public
,Ruhuna,1.396,Biological Science,Rathnapura,B,A,C,,A,B,C,Public
,Ruhuna,1.397,Biological Science,Rathnapura,B,A,C,,A,B,C,Public
,Ruhuna,1.398,Biological Science,Rathnapura,B,A,B,,A,B,C,Public
,Ruhuna,1.399,Biological Science,Rathnapura,B,A,B,,B,B,B,Public
,Ruhuna,1.423,Biological Science,Rathnapura,A,A,B,,B,B,B,Public
,Ruhuna,1.456,Biological Science,Rathnapura,A,A,B,,B,B,B,Public
,Ruhuna,1.412,Biological Science,Rathnapura,A,A,B,,B,B,B,Public
,Ruhuna,1.413,Biological Science,Rathnapura,A,A,B,,A,B,B,Public
,Ruhuna,1.414,Biological Science,Rathnapura,A,A,B,,A,B,C,Public
,Ruhuna,1.415,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.456,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.394,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.432,Biological Science,Rathnapura,A,A,A,,B,B,B,Public
,Ruhuna,1.435,Biological Science,Rathnapura,A,A,A,,B,B,B,Public
,Ruhuna,1.423,Biological Science,Rathnapura,A,A,A,,B,B,B,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,A,,B,B,B,Public
,Ruhuna,1.394,Biological Science,Rathnapura,A,A,A,,B,B,C,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,A,,B,B,C,Public
,Ruhuna,1.432,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.394,Biological Science,Rathnapura,A,A,A,,A,B,C,Public
,Ruhuna,1.396,Biological Science,Rathnapura,A,A,A,,A,C,B,Public
,Ruhuna,1.432,Biological Science,Rathnapura,A,A,A,,A,C,B,Public
,Ruhuna,1.394,Biological Science,Rathnapura,A,A,A,,A,C,B,Public
,Ruhuna,1.383,Biological Science,Monaragala,A,A,C,,A,C,B,Public
,Ruhuna,1.384,Biological Science,Monaragala,B,A,C,,A,C,B,Public
,Ruhuna,1.385,Biological Science,Monaragala,B,A,C,,A,C,B,Public
,Ruhuna,1.386,Biological Science,Monaragala,A,A,C,,A,C,B,Public
,Ruhuna,1.389,Biological Science,Monaragala,B,A,C,,A,C,B,Public
,Ruhuna,1.388,Biological Science,Monaragala,B,A,B,,A,C,B,Public
Extraversion ,Ruhuna,1.126,Physical Science,Colombo,A,A,B,B,,C,C,Public
Extraversion ,Ruhuna,1.127,Physical Science,Colombo,A,A,B,B,,C,C,Public
Extraversion ,Ruhuna,1.128,Physical Science,Colombo,A,A,A,B,,B,C,Public
Extraversion ,Ruhuna,1.129,Physical Science,Colombo,A,A,A,B,,B,C,Public
Open,Ruhuna,1.128,Physical Science,Colombo,A,A,A,B,,B,C,Public
Open,Ruhuna,1.131,Physical Science,Colombo,A,A,A,B,,B,C,Public
Open,Ruhuna,1.132,Physical Science,Colombo,A,A,A,B,,B,C,Public
Open,Ruhuna,1.324,Physical Science,Colombo,A,A,A,B,,B,C,Public
Open,Ruhuna,1.116,Physical Science,Hambantota,A,A,A,B,,B,C,Public
Extraversion ,Ruhuna,1.114,Physical Science,Hambantota,A,A,A,B,,A,C,Public
Extraversion ,Ruhuna,1.115,Physical Science,Hambantota,A,A,A,B,,A,C,Public
Extraversion ,Ruhuna,1.116,Physical Science,Hambantota,A,A,A,B,,A,C,Public
Extraversion ,Ruhuna,1.117,Physical Science,Hambantota,A,A,A,B,,A,C,Public
Extraversion ,Ruhuna,1.118,Physical Science,Hambantota,A,A,A,B,,A,C,Public
Open,Ruhuna,1.119,Physical Science,Hambantota,B,A,B,B,,B,C,Public
Open,Ruhuna,1.123,Physical Science,Hambantota,B,A,B,A,,B,C,Public
Open,Ruhuna,1.124,Physical Science,Hambantota,B,A,B,A,,B,C,Public
Open,Ruhuna,1.123,Physical Science,Ampara,A,A,B,A,,B,C,Public
Open,Ruhuna,1.124,Physical Science,Ampara,A,A,B,A,,B,C,Public
Extraversion ,Ruhuna,1.125,Physical Science,Ampara,A,A,B,A,,B,C,Public
Extraversion ,Ruhuna,1.124,Physical Science,Ampara,A,A,B,A,,B,C,Public
Extraversion ,Ruhuna,1.126,Physical Science,Ampara,B,A,B,A,,B,C,Public
Extraversion ,Ruhuna,1.124,Physical Science,Ampara,B,A,B,A,,B,C,Public
Extraversion ,Ruhuna,1.124,Physical Science,Ampara,B,A,B,A,,B,C,Public
Extraversion ,Ruhuna,1.125,Physical Science,Rathnapura,B,A,C,A,,B,C,Public
Extraversion ,Ruhuna,1.125,Physical Science,Rathnapura,A,A,C,A,,C,C,Public
Extraversion ,Ruhuna,1.125,Physical Science,Rathnapura,A,A,A,A,,C,C,Public
Extraversion ,Ruhuna,1.125,Physical Science,Rathnapura,A,A,A,A,,C,C,Public
Open,Ruhuna,1.126,Physical Science,Rathnapura,A,A,A,C,,C,B,Public
Open,Ruhuna,1.127,Physical Science,Rathnapura,A,A,A,C,,C,B,Public
Open,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,C,,C,B,Public
Open,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,C,,C,B,Public
Open,Ruhuna,1.161,Physical Science,Monaragala,A,A,A,C,,C,B,Public
Extraversion ,Ruhuna,1.162,Physical Science,Monaragala,A,A,A,C,,C,B,Public
Extraversion ,Ruhuna,1.162,Physical Science,Monaragala,A,A,A,C,,C,B,Public
Extraversion ,Ruhuna,1.163,Physical Science,Monaragala,A,A,A,C,,C,B,Public
Extraversion ,Ruhuna,1.131,Physical Science,Matale,A,A,A,C,,C,B,Public
Extraversion ,Ruhuna,1.131,Physical Science,Matale,A,A,A,C,,C,B,Public
Extraversion ,Ruhuna,1.131,Physical Science,Matale,A,A,A,C,,C,B,Public
Extraversion ,Ruhuna,1.131,Physical Science,Matale,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.132,Physical Science,Matale,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.132,Physical Science,Matale,A,A,A,B,,C,B,Public
Open,Ruhuna,1.132,Physical Science,Matale,A,A,A,B,,C,B,Public
Open,Ruhuna,1.131,Physical Science,Matale,A,A,A,B,,C,B,Public
Open,Ruhuna,1.131,Physical Science,Matale,A,A,A,B,,C,B,Public
Open,Ruhuna,1.131,Physical Science,Matale,A,A,A,B,,C,B,Public
Open,Ruhuna,1.132,Physical Science,Matale,A,A,A,B,,C,B,Public
Open,Ruhuna,1.131,Physical Science,Matale,A,A,A,A,,C,B,Public
Open,Ruhuna,1.131,Physical Science,Matale,A,A,A,A,,C,B,Public
Open,Ruhuna,1.131,Physical Science,Matale,A,A,A,A,,C,B,Public
Open,Ruhuna,1.132,Physical Science,Matale,B,A,A,A,,C,B,Public
Extraversion ,Ruhuna,1.321,Physical Science,Matale,B,A,C,A,,C,B,Public
Extraversion ,Ruhuna,1.321,Physical Science,Matale,B,A,C,A,,C,B,Public
Extraversion ,Ruhuna,1.123,Physical Science,Ampara,A,A,C,A,,C,B,Public
Extraversion ,Ruhuna,1.124,Physical Science,Ampara,A,A,C,A,,C,B,Public
Extraversion ,Ruhuna,1.125,Physical Science,Ampara,A,A,C,A,,C,B,Public
Extraversion ,Ruhuna,1.124,Physical Science,Ampara,A,A,B,A,,C,B,Public
Extraversion ,Ruhuna,1.126,Physical Science,Ampara,B,A,B,A,,C,B,Public
Extraversion ,Ruhuna,1.124,Physical Science,Ampara,B,A,B,A,,C,B,Public
Extraversion ,Ruhuna,1.123,Physical Science,Ampara,B,A,A,A,,C,B,Public
Open,Ruhuna,1.125,Physical Science,Rathnapura,B,A,A,A,,C,B,Public
Open,Ruhuna,1.125,Physical Science,Rathnapura,A,A,A,A,,C,B,Public
Open,Ruhuna,1.125,Physical Science,Rathnapura,A,A,A,A,,C,B,Public
Open,Ruhuna,1.125,Physical Science,Rathnapura,A,A,A,B,,C,B,Public
Open,Ruhuna,1.126,Physical Science,Rathnapura,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.127,Physical Science,Rathnapura,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.162,Physical Science,Monaragala,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.162,Physical Science,Monaragala,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.163,Physical Science,Monaragala,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.159,Physical Science,Matale,A,A,A,B,,C,B,Public
Extraversion ,Ruhuna,1.162,Physical Science,Matale,A,A,B,B,,C,B,Public
Open,Ruhuna,1.161,Physical Science,Matale,A,A,B,B,,C,B,Public
Open,Ruhuna,1.163,Physical Science,Matale,A,A,B,B,,C,B,Public
Open,Ruhuna,1.115,Physical Science,Hambantota,A,A,B,B,,C,B,Public
Open,Ruhuna,1.116,Physical Science,Hambantota,A,A,B,B,,C,B,Public
Open,Ruhuna,1.117,Physical Science,Hambantota,A,A,B,B,,C,B,Public
Open,Ruhuna,1.118,Physical Science,Hambantota,A,A,B,B,,C,B,Public
Open,Ruhuna,1.119,Physical Science,Hambantota,A,A,B,B,,B,B,Public
Open,Ruhuna,1.123,Physical Science,Hambantota,A,A,B,B,,B,B,Public
Extraversion ,Ruhuna,1.123,Physical Science,Hambantota,A,A,B,B,,B,B,Public
Extraversion ,Ruhuna,1.126,Physical Science,Colombo,A,A,B,B,,B,B,Public
Extraversion ,Ruhuna,1.127,Physical Science,Colombo,A,A,B,B,,B,B,Public
Extraversion ,Ruhuna,1.128,Physical Science,Colombo,A,A,B,B,,B,B,Public
Extraversion ,Ruhuna,1.129,Physical Science,Colombo,B,A,B,B,,B,B,Public
Extraversion ,Ruhuna,1.128,Physical Science,Colombo,B,A,B,B,,B,C,Public
Extraversion ,Ruhuna,1.131,Physical Science,Colombo,B,A,B,C,,B,C,Public
Extraversion ,Ruhuna,1.132,Physical Science,Ampara,A,A,B,C,,B,C,Public
Extraversion ,Ruhuna,1.324,Physical Science,Ampara,A,A,C,C,,B,C,Public
Extraversion ,Ruhuna,1.123,Physical Science,Ampara,A,A,C,C,,B,C,Public
Extraversion ,Ruhuna,1.124,Physical Science,Ampara,A,A,C,C,,B,C,Public
Extraversion ,Ruhuna,1.125,Physical Science,Ampara,B,A,A,C,,B,C,Public
Extraversion ,Ruhuna,1.124,Physical Science,Ampara,B,A,A,C,,B,C,Public
Extraversion ,Ruhuna,1.126,Physical Science,Ampara,B,A,A,C,,B,C,Public
Open,Ruhuna,1.124,Physical Science,Rathnapura,B,A,A,C,,B,C,Public
Open,Ruhuna,1.123,Physical Science,Rathnapura,A,A,C,C,,B,C,Public
Open,Ruhuna,1.125,Physical Science,Rathnapura,A,A,C,C,,B,C,Public
Open,Ruhuna,1.125,Physical Science,Rathnapura,A,A,C,C,,B,C,Public
Open,Ruhuna,1.126,Physical Science,Rathnapura,A,A,C,C,,B,C,Public
Open,Ruhuna,1.127,Physical Science,Rathnapura,A,A,C,C,,A,C,Public
Open,Ruhuna,1.159,Physical Science,Monaragala,A,A,C,C,,A,C,Public
Open,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,C,,A,C,Public
Open,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,C,,A,C,Public
Open,Ruhuna,1.162,Physical Science,Monaragala,A,A,A,C,,A,C,Public
Open,Ruhuna,1.162,Physical Science,Monaragala,A,A,A,C,,A,C,Public
Extraversion ,Ruhuna,1.163,Physical Science,Monaragala,A,A,A,C,,A,C,Public
Extraversion ,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,C,,A,C,Public
Extraversion ,Ruhuna,1.159,Physical Science,Monaragala,A,A,A,C,,A,C,Public
Extraversion ,Ruhuna,1.159,Physical Science,Monaragala,A,A,C,C,,A,C,Public
Extraversion ,Ruhuna,1.162,Physical Science,Monaragala,A,A,C,C,,A,C,Public
Extraversion ,Ruhuna,1.115,Physical Science,Hambantota,A,A,C,C,,A,C,Public
Extraversion ,Ruhuna,1.116,Physical Science,Hambantota,A,A,C,C,,A,C,Public
Extraversion ,Ruhuna,1.117,Physical Science,Hambantota,A,A,C,C,,A,C,Public
Extraversion ,Ruhuna,1.118,Physical Science,Hambantota,A,A,C,C,,A,C,Private
Extraversion ,Ruhuna,1.119,Physical Science,Hambantota,A,C,S,C,,A,C,Private
Extraversion ,Ruhuna,1.123,Physical Science,Hambantota,A,C,S,C,,A,C,Private
Extraversion ,Ruhuna,1.123,Physical Science,Hambantota,A,B,S,C,,A,C,Private
Extraversion ,Ruhuna,1.115,Physical Science,Hambantota,A,B,S,C,,A,C,Private
Extraversion ,Ruhuna,1.116,Physical Science,Hambantota,A,C,S,C,,A,C,Private
Extraversion ,Ruhuna,1.117,Physical Science,Hambantota,A,C,S,B,,A,C,Private
Extraversion ,Ruhuna,1.118,Physical Science,Hambantota,A,B,S,B,,A,C,Private
Extraversion ,Ruhuna,1.119,Physical Science,Hambantota,A,B,S,B,,A,C,Private
Extraversion ,Ruhuna,1.123,Physical Science,Hambantota,A,B,S,B,,A,C,Private
Extraversion ,Ruhuna,1.123,Physical Science,Hambantota,A,B,C,B,,A,C,Private
Extraversion ,Ruhuna,1.115,Physical Science,Hambantota,A,B,C,B,,A,C,Private
Extraversion ,Ruhuna,1.116,Physical Science,Hambantota,B,C,S,B,,A,C,Private
Extraversion ,Ruhuna,1.117,Physical Science,Hambantota,B,C,S,B,,A,C,Private
Extraversion ,Ruhuna,1.118,Physical Science,Hambantota,B,C,S,B,,A,C,Private
Open,Ruhuna,1.126,Physical Science,Colombo,A,C,S,B,,A,C,Private
Open,Ruhuna,1.127,Physical Science,Colombo,A,C,C,B,,A,C,Private
Open,Ruhuna,1.128,Physical Science,Colombo,C,B,C,B,,A,C,Private
Open,Ruhuna,1.129,Physical Science,Colombo,C,B,C,B,,A,C,Private
Open,Ruhuna,1.128,Physical Science,Colombo,C,B,C,B,,A,C,Private
Open,Ruhuna,1.131,Physical Science,Colombo,C,B,B,B,,A,C,Private
Open,Ruhuna,1.132,Physical Science,Colombo,C,B,B,B,,A,C,Private
Open,Ruhuna,1.324,Physical Science,Colombo,C,B,B,B,,A,C,Private
Open,Ruhuna,1.126,Physical Science,Colombo,C,B,B,B,,A,C,Private
Extraversion ,Ruhuna,1.127,Physical Science,Colombo,C,B,B,B,,A,C,Private
Extraversion ,Ruhuna,1.128,Physical Science,Colombo,C,B,B,B,,A,C,Private
Extraversion ,Ruhuna,1.129,Physical Science,Colombo,B,B,B,B,,A,C,Private
Extraversion ,Ruhuna,1.128,Physical Science,Colombo,B,B,B,B,,A,C,Private
Extraversion ,Ruhuna,1.131,Physical Science,Colombo,B,B,B,B,,A,C,Private
Extraversion ,Ruhuna,1.132,Physical Science,Colombo,B,B,B,B,,A,C,Private
Extraversion ,Ruhuna,1.132,Physical Science,Colombo,B,B,B,B,,A,C,Public
Extraversion ,Ruhuna,1.136,Physical Science,Colombo,B,B,B,B,,A,C,Public
Extraversion ,Ruhuna,1.137,Physical Science,Colombo,B,B,B,B,,B,C,Private
Extraversion ,Ruhuna,1.139,Physical Science,Colombo,A,B,B,B,,B,C,Private
Extraversion ,Ruhuna,1.398,Physical Science,Colombo,A,B,B,B,,B,C,Private
Extraversion ,Ruhuna,1.338,Physical Science,Colombo,A,B,A,B,,B,C,Private
Extraversion ,Ruhuna,1.336,Physical Science,Rathnapura,A,B,A,B,,C,B,Private
Extraversion ,Ruhuna,1.394,Physical Science,Rathnapura,A,B,A,B,,C,B,Private
Extraversion ,Ruhuna,1.395,Physical Science,Rathnapura,A,B,A,B,,C,B,Private
Extraversion ,Ruhuna,1.396,Physical Science,Rathnapura,A,A,A,B,,C,B,Private
Extraversion ,Ruhuna,1.397,Physical Science,Rathnapura,A,A,C,B,,C,B,Private
Open,Ruhuna,1.398,Physical Science,Rathnapura,A,A,C,B,,B,C,Private
Open,Ruhuna,1.399,Physical Science,Rathnapura,A,A,A,B,,B,C,Private
Open,Ruhuna,1.423,Physical Science,Rathnapura,A,A,A,B,,B,C,Private
Open,Ruhuna,1.456,Physical Science,Rathnapura,A,B,A,B,,B,C,Private
Open,Ruhuna,1.412,Physical Science,Rathnapura,A,B,A,B,,B,C,Private
Open,Ruhuna,1.336,Physical Science,Rathnapura,A,B,A,B,,B,C,Private
Open,Ruhuna,1.394,Physical Science,Rathnapura,A,B,C,B,,B,C,Private
Open,Ruhuna,1.395,Physical Science,Rathnapura,A,A,C,B,,B,C,Private
Open,Ruhuna,1.396,Physical Science,Rathnapura,A,A,C,B,,B,C,Private
Open,Ruhuna,1.397,Physical Science,Rathnapura,A,A,C,B,,B,C,Private
Open,Ruhuna,1.398,Physical Science,Rathnapura,A,A,C,B,,B,C,Private
Open,Ruhuna,1.399,Physical Science,Rathnapura,B,B,C,B,,B,C,Private
Open,Ruhuna,1.423,Physical Science,Rathnapura,B,B,A,B,,B,C,Private
Open,Ruhuna,1.456,Physical Science,Rathnapura,A,B,A,B,,B,C,Private
Open,Ruhuna,1.412,Physical Science,Rathnapura,A,B,A,B,,B,C,Private
Open,Ruhuna,1.336,Physical Science,Rathnapura,A,B,A,B,,B,C,Private
Open,Ruhuna,1.394,Physical Science,Rathnapura,A,A,A,B,,B,C,Private
Open,Ruhuna,1.395,Physical Science,Rathnapura,A,A,C,B,,B,C,Private
Open,Ruhuna,1.396,Physical Science,Rathnapura,A,A,C,B,,B,C,Private
Open,Ruhuna,1.397,Physical Science,Rathnapura,A,A,C,B,,C,C,Private
Open,Ruhuna,1.398,Physical Science,Rathnapura,A,B,C,B,,C,C,Private
Open,Ruhuna,1.399,Physical Science,Rathnapura,A,B,A,B,,C,C,Private
Extraversion ,Ruhuna,1.423,Physical Science,Rathnapura,A,B,A,B,,C,C,Private
Extraversion ,Ruhuna,1.456,Physical Science,Rathnapura,A,B,A,B,,C,C,Private
Extraversion ,Ruhuna,1.412,Physical Science,Rathnapura,A,B,A,B,,C,C,Private
Extraversion ,Ruhuna,1.336,Physical Science,Rathnapura,A,B,A,B,,C,C,Private
Extraversion ,Ruhuna,1.394,Physical Science,Rathnapura,A,B,A,B,,C,C,Private
Extraversion ,Ruhuna,1.395,Physical Science,Rathnapura,A,B,A,B,,C,C,Private
Extraversion ,Ruhuna,1.396,Physical Science,Rathnapura,A,A,A,B,,C,C,Private
Extraversion ,Ruhuna,1.397,Physical Science,Rathnapura,A,A,A,B,,C,C,Private
Extraversion ,Ruhuna,1.398,Physical Science,Rathnapura,A,A,A,B,,B,C,Private
Extraversion ,Ruhuna,1.399,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.423,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.456,Physical Science,Rathnapura,B,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.412,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.399,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.384,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.386,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.364,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.386,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.389,Physical Science,Rathnapura,B,B,B,B,,B,C,Private
Extraversion ,Ruhuna,1.389,Physical Science,Rathnapura,A,B,B,B,,B,C,Private
Extraversion ,Ruhuna,1.411,Physical Science,Rathnapura,A,B,B,B,,B,C,Private
Extraversion ,Ruhuna,1.411,Physical Science,Rathnapura,A,B,B,B,,B,C,Private
Extraversion ,Ruhuna,1.411,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.411,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.412,Physical Science,Rathnapura,A,A,B,B,,B,C,Private
Extraversion ,Ruhuna,1.413,Physical Science,Rathnapura,A,A,B,A,,B,C,Private
Extraversion ,Ruhuna,1.116,Physical Science,Kalutara,A,A,B,A,,B,C,Private
Extraversion ,Ruhuna,1.115,Physical Science,Kalutara,A,A,B,A,,B,C,Private
Extraversion ,Ruhuna,1.116,Physical Science,Kalutara,B,C,B,A,,B,C,Private
Extraversion ,Ruhuna,1.117,Physical Science,Kalutara,B,C,C,A,,C,C,Private
Extraversion ,Ruhuna,1.118,Physical Science,Kalutara,B,C,C,A,,C,C,Private
Extraversion ,Ruhuna,1.119,Physical Science,Kalutara,B,C,C,A,,C,C,Private
Extraversion ,Ruhuna,1.118,Physical Science,Kalutara,B,C,C,A,,C,B ,Private
Open,Ruhuna,1.117,Physical Science,Kalutara,B,C,C,A,,C,B,Private
Open,Ruhuna,1.116,Physical Science,Kalutara,B,C,C,A,,C,B,Private
Open,Ruhuna,1.116,Physical Science,Kalutara,B,C,C,A,,C,B,Private
Open,Ruhuna,1.119,Physical Science,Kalutara,B,C,C,A,,C,B,Private
Open,Ruhuna,1.118,Physical Science,Kalutara,B,C,C,A,,C,B,Private
Open,Ruhuna,1.117,Physical Science,Kalutara,B,C,C,A,,C,C,Private
Open,Ruhuna,1.116,Physical Science,Kalutara,,,,A,,C,C,Private
Open,SLIIT,0.03,IT Special,Badulla,B,C,C,S,,S,S,Private
Open,SLIIT,0.04,IT Special,Batticaloa,B,C,C,S,,S,S,Private
Open,SLIIT,0.03,IT Special,Jaffna,B,C,C,S,,S,S,Private
Open,SLIIT,0.002,IT Special,Kagalle,B,B,C,S,,S,S,Private
